username,total_reports,valid_reports,avg_vote_count,verified_status,cleared_status,specialization,valid_percentage
minoto,1,0,2.0,False,False,Information Disclosure,0.0
miquinho,1,1,193.0,True,False,Insecure Direct Object Reference (IDOR),100.0
mhashim29,1,1,7.0,False,False,Violation of Secure Design Principles,100.0
mirhat,1,1,37.0,True,False,Improper Access Control - Generic,100.0
misha98857,1,1,43.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
misterch0c,1,1,7.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
mit0z,1,1,5.0,False,False,Information Disclosure,100.0
mithrilwoodrat,1,1,1.0,False,False,,100.0
mjigar821,1,1,11.0,False,False,Improper Access Control - Generic,100.0
mjones-vsat,1,1,5.0,False,False,Cryptographic Issues - Generic,100.0
mkbb,1,0,1.0,False,False,Improper Authentication - Generic,0.0
mikolajczak,1,1,2.0,False,False,Cleartext Transmission of Sensitive Information,100.0
mikkocarreon,1,1,29.0,False,False,Cross-Site Request Forgery (CSRF),100.0
mikey96,1,1,38.0,True,True,Privilege Escalation,100.0
mikemyers,1,1,112.0,True,True,Deserialization of Untrusted Data,100.0
mhdawson,1,1,3.0,False,False,Cryptographic Issues - Generic,100.0
mheranco,1,1,29.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
mia_,1,1,3.0,False,False,Uncontrolled Resource Consumption,100.0
miantaiduo,1,1,1.0,False,False,Command Injection - Generic,100.0
michael1026,1,1,31.0,True,True,,100.0
michaelrowley,1,1,17.0,True,False,Business Logic Errors,100.0
ali-h-hasan,1,1,8.0,False,False,Information Exposure Through an Error Message,100.0
michan,1,1,6.0,False,False,Memory Corruption - Generic,100.0
alfredsaonoy,1,1,17.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
miftahabdul2307,1,0,10.0,False,False,CRLF Injection,0.0
mik,1,1,1.0,False,False,Cryptographic Issues - Generic,100.0
alexeypetrenko,1,1,221.0,False,False,Code Injection,100.0
alexandru,1,1,5.0,False,False,Cryptographic Issues - Generic,100.0
alexandrio,1,1,12.0,True,True,Improper Authorization,100.0
mikebrooks,1,1,5.0,False,False,Improper Authentication - Generic,100.0
alex_orange,1,1,6.0,False,False,Authentication Bypass Using an Alternate Path or Channel,100.0
mikejohnson_1,1,1,139.0,False,False,Incorrect Authorization,100.0
max,1,1,0.0,False,False,,100.0
maverickrocky02,1,1,2.0,False,False,Improper Authentication - Generic,100.0
mava,1,1,0.0,False,False,,100.0
mac123,1,0,3.0,False,False,,0.0
m4l0,1,1,4.0,False,False,Information Disclosure,100.0
m4ngofloat,1,0,5.0,False,False,,0.0
m4xp0w3r,1,1,6.0,False,False,Cross-Site Request Forgery (CSRF),100.0
m4y4nk,1,1,17.0,False,False,Information Disclosure,100.0
ameyanekar,1,1,4.0,False,False,Insecure Direct Object Reference (IDOR),100.0
m7x,1,1,151.0,True,False,Cross-site Scripting (XSS) - Reflected,100.0
m82a1,1,1,2.0,False,False,Open Redirect,100.0
m_r_beauchamp,1,1,2.0,False,False,Uncontrolled Resource Consumption,100.0
amethasan,1,1,91.0,True,False,Improper Access Control - Generic,100.0
maisanisnotyours,1,0,2.0,False,False,UI Redressing (Clickjacking),0.0
mada_uk,1,0,4.0,False,False,Malware,0.0
madara_,1,1,92.0,True,True,Server-Side Request Forgery (SSRF),100.0
ambisafe,1,1,204.0,False,False,Business Logic Errors,100.0
magic_spell,1,1,30.0,False,False,Privilege Escalation,100.0
magnusstubman,1,1,7.0,False,False,Uncontrolled Resource Consumption,100.0
mahfujwhh,1,1,16.0,True,False,Information Disclosure,100.0
mahmoud0x00,1,1,22.0,True,False,Server-Side Request Forgery (SSRF),100.0
maholli,1,1,34.0,True,False,Server-Side Request Forgery (SSRF),100.0
m42a,1,1,11.0,False,False,Information Disclosure,100.0
m31007,1,1,5.0,False,False,Uncontrolled Resource Consumption,100.0
m17hun,1,1,14.0,False,False,Violation of Secure Design Principles,100.0
m0hacks,1,0,7.0,False,False,Improper Restriction of Authentication Attempts,0.0
lubak,1,1,2.0,True,False,Insecure Direct Object Reference (IDOR),100.0
lucasandracoli,1,1,11.0,False,False,Improper Access Control - Generic,100.0
amr_,1,1,13.0,True,False,Insecure Direct Object Reference (IDOR),100.0
lucasm,1,1,12.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
lucasveigaf,1,1,9.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
ammm,1,1,98.0,False,False,Stack Overflow,100.0
lucky_sen,1,1,24.0,True,True,Improper Restriction of Authentication Attempts,100.0
ludv1k,1,1,6.0,False,False,Improper Access Control - Generic,100.0
luismerino,1,1,34.0,False,False,Off-by-one Error,100.0
amlweems,1,1,34.0,False,False,Code Injection,100.0
amitklein,1,1,132.0,False,False,HTTP Request Smuggling,100.0
lukazorge,1,1,1.0,False,False,SQL Injection,100.0
amir-sadaqah,1,1,38.0,True,False,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),100.0
luminixaaron,1,0,1.0,False,False,Use After Free,0.0
luthrax,1,1,10.0,False,False,Violation of Secure Design Principles,100.0
m00nbsd,1,1,83.0,False,False,Heap Overflow,100.0
m0chan,1,1,117.0,True,True,Privilege Escalation,100.0
maikypedia,1,1,13.0,False,False,,100.0
major_tom,1,0,0.0,False,False,Incorrect Calculation of Buffer Size,0.0
mattweidner,1,1,5.0,False,False,Cryptographic Issues - Generic,100.0
maskopatol,1,1,19.0,True,True,Code Injection,100.0
mario-areias,1,1,24.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
mariogomez1,1,0,7.0,False,False,Information Disclosure,0.0
aman420,1,1,10.0,False,False,Phishing,100.0
markijbema,1,1,3.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
markus,1,1,14.0,False,False,,100.0
martinvw,1,1,33.0,True,False,Security Through Obscurity,100.0
alyssawilk,1,1,11.0,False,False,Improper Input Validation,100.0
alx_il,1,1,91.0,False,False,Improper Privilege Management,100.0
maslahhunter,1,0,0.0,False,False,External Control of Critical State Data,0.0
mak,1,1,2.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
masood_chaudhry,1,0,1.0,False,False,Information Exposure Through an Error Message,0.0
masq31,1,0,1.0,False,False,Information Disclosure,0.0
masterhackor,1,1,16.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
mateuszek,1,1,45.0,True,False,Information Disclosure,100.0
mathias,1,1,6.0,False,False,Cross-Site Request Forgery (CSRF),100.0
matrixsoftsec,1,1,9.0,True,True,Violation of Secure Design Principles,100.0
alpha,1,1,5.0,False,False,Violation of Secure Design Principles,100.0
matthijsmelissen,1,1,12.0,False,False,Cleartext Transmission of Sensitive Information,100.0
marhvhelous,1,1,2.0,False,False,Uncontrolled Resource Consumption,100.0
marciosz_,1,1,13.0,True,False,Improper Access Control - Generic,100.0
maprambo,1,1,8.0,False,False,Plaintext Storage of a Password,100.0
maple3142,1,1,26.0,False,False,Uncontrolled Resource Consumption,100.0
makerlab,1,1,19.0,False,False,Uncontrolled Resource Consumption,100.0
makosdel,1,1,5.0,False,False,Privilege Escalation,100.0
maksemuz,1,1,6.0,False,False,,100.0
makuzo,1,0,1.0,False,False,Information Disclosure,0.0
malicious_7,1,1,23.0,False,False,Information Disclosure,100.0
maluko,1,1,15.0,False,False,Information Disclosure,100.0
malwaretech,1,1,801.0,False,False,,100.0
mamunwhh,1,1,8.0,True,False,Cross-site Scripting (XSS) - Reflected,100.0
manantch,1,1,4.0,False,False,Information Disclosure,100.0
mandark,1,1,15.0,False,False,Open Redirect,100.0
mandeepkapoor,1,1,10.0,False,False,Business Logic Errors,100.0
manish121,1,0,0.0,False,False,Cross-site Scripting (XSS) - Generic,0.0
manjithgowthaman,1,0,1.0,False,False,UI Redressing (Clickjacking),0.0
amartinfraguas,1,1,41.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
mansoor_gilal,1,1,4.0,False,False,,100.0
mansouri_badis,1,0,11.0,False,False,Information Disclosure,0.0
amannnnnnnnnnnnnnn,1,1,32.0,True,False,,100.0
mkd1r,1,0,0.0,False,False,Cryptographic Issues - Generic,0.0
mkg,1,1,18.0,False,False,HTTP Request Smuggling,100.0
mkly,1,1,1.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
neolead,1,1,8.0,False,False,Command Injection - Generic,100.0
nayefhamouda,1,1,29.0,True,False,Improper Authentication - Generic,100.0
ndrong,1,1,70.0,False,False,Information Disclosure,100.0
nearsecurity,1,1,18.0,False,False,Improper Access Control - Generic,100.0
nedw,1,1,13.0,False,False,Code Injection,100.0
need_new_username_103,1,1,32.0,False,False,Improper Authentication - Generic,100.0
neema,1,1,47.0,True,True,Forced Browsing,100.0
akay0783,1,0,6.0,False,False,UI Redressing (Clickjacking),0.0
neeythann,1,1,51.0,True,False,Information Disclosure,100.0
neolex,1,1,246.0,True,True,Server-Side Request Forgery (SSRF),100.0
nexus2k,1,0,1.0,False,False,Phishing,0.0
nesqe,1,1,29.0,False,False,,100.0
netboom,1,1,18.0,False,False,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),100.0
netsparker,1,1,1.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
neural_x,1,1,58.0,False,False,Buffer Over-read,100.0
never_die,1,1,7.0,True,False,Cross-site Scripting (XSS) - Stored,100.0
newbie_101,1,1,16.0,False,False,Improper Authorization,100.0
newbipath12,1,1,15.0,True,False,,100.0
akamble937,1,1,13.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
naveenv,1,1,3.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
naure,1,1,4.0,False,False,Cross-Site Request Forgery (CSRF),100.0
nathaniellives,1,1,1.0,False,False,Heap Overflow,100.0
natetheriver,1,1,104.0,False,False,Business Logic Errors,100.0
n00b-cyborg,1,1,10.0,True,False,Violation of Secure Design Principles,100.0
n0n4me,1,1,11.0,False,False,Path Traversal,100.0
akkilion,1,1,3.0,True,True,Cross-site Scripting (XSS) - Generic,100.0
n19ht-d3v1l,1,1,5.0,False,False,Privilege Escalation,100.0
n1m0,1,1,9.0,False,False,Information Disclosure,100.0
akitech,1,1,46.0,False,False,Password in Configuration File,100.0
n4sty,1,1,18.0,False,False,Improper Input Validation,100.0
akincibor,1,0,11.0,True,False,Open Redirect,0.0
nadino,1,1,38.0,True,True,Business Logic Errors,100.0
akbarparambil,1,1,5.0,False,False,,100.0
nait_lamine,1,1,1.0,False,False,Cross-Site Request Forgery (CSRF),100.0
namansahore,1,1,9.0,False,False,,100.0
namthar,1,1,18.0,False,False,Privacy Violation,100.0
namunah,1,0,3.0,True,False,Improper Authentication - Generic,0.0
nanwn,1,1,21.0,True,False,Privilege Escalation,100.0
napalube,1,1,5.0,False,False,Cross-Site Request Forgery (CSRF),100.0
natanalves01001,1,1,5.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
newspaper,1,1,11.0,False,False,Weak Cryptography for Passwords,100.0
ng1,1,1,11.0,False,False,Violation of Secure Design Principles,100.0
myway,1,1,77.0,False,False,Server-Side Request Forgery (SSRF),100.0
niteshkumarpandey,1,1,9.0,False,False,Cross-Site Request Forgery (CSRF),100.0
nileshsapariya,1,1,0.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
nim4,1,1,5.0,False,False,,100.0
ninetynine,1,1,110.0,True,True,Uncontrolled Resource Consumption,100.0
ninja_cyber007,1,0,2.0,False,False,Information Disclosure,0.0
niraj1mahajan,1,1,46.0,True,False,Insufficient Session Expiration,100.0
nirvana_msu,1,1,10.0,True,True,Improper Access Control - Generic,100.0
ajayshrimali,1,1,73.0,False,False,Violation of Secure Design Principles,100.0
aishu_kc,1,0,1.0,False,False,Improper Authentication - Generic,0.0
niteshsurana,1,1,113.0,False,False,Code Injection,100.0
ajithab,1,0,1.0,False,False,Cross-Site Request Forgery (CSRF),0.0
nitin1205,1,1,25.0,False,False,Improper Authentication - Generic,100.0
nitrozeus0x01,1,0,20.0,False,False,Information Disclosure,0.0
nitsec7,1,1,86.0,True,False,Information Disclosure,100.0
niwasaki,1,1,24.0,False,False,Cross-Site Request Forgery (CSRF),100.0
nmalkin,1,1,35.0,False,False,Path Traversal,100.0
nmouha,1,1,0.0,False,False,,100.0
aisforarray,1,1,56.0,False,False,Violation of Secure Design Principles,100.0
aimotonorihito,1,1,90.0,False,False,HTTP Request Smuggling,100.0
nikitchenko,1,1,3.0,False,False,Information Disclosure,100.0
nikhil_patil,1,1,45.0,False,False,Violation of Secure Design Principles,100.0
nikhil786,1,1,6.0,False,False,Violation of Secure Design Principles,100.0
nikhar123,1,0,9.0,False,False,Business Logic Errors,0.0
ngaurav,1,0,1.0,False,False,Cryptographic Issues - Generic,0.0
nhavis,1,1,5.0,False,False,Cross-Site Request Forgery (CSRF),100.0
nhx1,1,1,29.0,True,False,Improper Authentication - Generic,100.0
nicholas_cw,1,1,42.0,False,False,Content Spoofing,100.0
nick0ve,1,1,34.0,False,False,Use After Free,100.0
nickelheck,1,1,80.0,False,False,Open Redirect,100.0
nicolaas,1,1,40.0,False,False,Uncontrolled Resource Consumption,100.0
nidens,1,1,23.0,True,True,Insecure Direct Object Reference (IDOR),100.0
niemand_sec,1,1,11.0,True,True,Command Injection - Generic,100.0
niggy,1,0,1.0,False,False,Improper Authentication - Generic,0.0
nightwatch-cybersecurity,1,1,17.0,True,True,Code Injection,100.0
nih95had,1,1,12.0,False,False,,100.0
nihad4u,1,1,2.0,False,False,Uncontrolled Resource Consumption,100.0
nihad_rekany,1,1,10.0,False,False,Violation of Secure Design Principles,100.0
nihadp,1,0,1.0,False,False,,0.0
nihadrekanym,1,1,5.0,False,False,,100.0
nijagaw,1,1,2.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
mzaheri,1,0,7.0,False,False,Privacy Violation,0.0
myskar,1,0,0.0,True,False,,0.0
mks11nov,1,0,2.0,False,False,Business Logic Errors,0.0
moonlight323,1,1,26.0,False,False,Cross-Site Request Forgery (CSRF),100.0
monero-hax123,1,1,13.0,False,False,Privacy Violation,100.0
moneromooo,1,1,2.0,False,False,Business Logic Errors,100.0
monke,1,1,131.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
monkey_logic,1,1,93.0,False,False,Path Traversal,100.0
montypythin,1,1,12.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
mooimacow,1,1,7.0,True,True,Cross-site Scripting (XSS) - Generic,100.0
moom825,1,1,30.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
moon_shadow,1,1,10.0,False,False,Path Traversal,100.0
moonlit-melody,1,1,22.0,False,False,Uncontrolled Resource Consumption,100.0
mpiosik,1,1,14.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
mopman,1,1,8.0,False,False,,100.0
morningstar,1,1,10.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
moro139,1,1,89.0,False,False,Cleartext Storage of Sensitive Information,100.0
mortes,1,1,9.0,False,False,,100.0
mosec9,1,1,56.0,True,False,Privilege Escalation,100.0
moshakes,1,1,10.0,False,False,Information Exposure Through Directory Listing,100.0
mostafamamdoh,1,1,7.0,False,False,Violation of Secure Design Principles,100.0
motu-vai,1,1,26.0,False,False,Improper Access Control - Generic,100.0
alberto__segura,1,1,14.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
molnarg,1,1,5.0,False,False,,100.0
molejarka,1,1,28.0,False,False,Information Disclosure,100.0
mokhliss,1,1,31.0,False,False,,100.0
mlevesquedion,1,1,6.0,False,False,Insufficiently Protected Credentials,100.0
mlucool,1,0,0.0,False,False,Phishing,0.0
mmdz,1,1,9.0,True,False,Open Redirect,100.0
mmg,1,1,96.0,False,False,SQL Injection,100.0
mmmds,1,1,6.0,False,False,Improper Access Control - Generic,100.0
mmyamin,1,1,1.0,False,False,Violation of Secure Design Principles,100.0
moaz219,1,1,258.0,True,True,Privilege Escalation,100.0
alertjd,1,1,22.0,False,False,Improper Restriction of Authentication Attempts,100.0
moblig,1,1,56.0,True,True,Type Confusion,100.0
mocr7,1,1,12.0,False,False,Improper Authentication - Generic,100.0
moebius,1,1,131.0,False,False,XML External Entities (XXE),100.0
mohamed_fouad,1,1,3.0,False,False,Information Disclosure,100.0
mohammad-obaid,1,1,3.0,False,False,Violation of Secure Design Principles,100.0
mohammedalsaggaf,1,1,3.0,False,False,Violation of Secure Design Principles,100.0
mohanaddobal,1,1,96.0,False,False,Use of Hard-coded Credentials,100.0
mohit1247,1,1,33.0,True,False,Cross-site Scripting (XSS) - DOM,100.0
mohith_kalyan,1,0,5.0,False,False,Violation of Secure Design Principles,0.0
mouhamadlrx,1,1,63.0,True,False,Cross-site Scripting (XSS) - DOM,100.0
mpracucci,1,1,3.0,False,False,Uncontrolled Resource Consumption,100.0
myselfphoton,1,0,8.0,False,False,Path Traversal,0.0
musashi42,1,1,24.0,False,False,Server-Side Request Forgery (SSRF),100.0
mtk0308,1,1,30.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
mttrbrts,1,1,6.0,False,False,Uncontrolled Resource Consumption,100.0
muhammadilyas,1,1,32.0,True,False,Server-Side Request Forgery (SSRF),100.0
mukeran,1,1,48.0,False,False,HTTP Request Smuggling,100.0
mundre_07,1,1,40.0,False,False,Information Disclosure,100.0
mur90210,1,1,4.0,False,False,Improper Neutralization of HTTP Headers for Scripting Syntax,100.0
murat,1,1,1.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
murthy68,1,1,5.0,False,False,Information Disclosure,100.0
museljh,1,1,5.0,False,False,,100.0
mr23r0,1,1,14.0,True,False,Misconfiguration,100.0
muskecan,1,1,4.0,False,False,Improper Access Control - Generic,100.0
mustafa_farrag,1,1,34.0,False,False,Improper Authorization,100.0
muthu_prakash,1,1,8.0,False,False,Improper Access Control - Generic,100.0
muzammilabbaskayani,1,1,1.0,False,False,Improper Authentication - Generic,100.0
muztahidultan1m,1,1,4.0,True,False,Business Logic Errors,100.0
mv0x01,1,1,67.0,False,False,Improper Access Control - Generic,100.0
mvm,1,1,13.0,False,False,Uncontrolled Resource Consumption,100.0
akku_hunter,1,1,6.0,False,False,Improper Authentication - Generic,100.0
akshayravic09yc47,1,1,5.0,True,False,Open Redirect,100.0
msvr,1,1,3.0,False,False,Code Injection,100.0
mshtawythug,1,1,6.0,False,False,Open Redirect,100.0
mrzheev,1,1,61.0,True,False,Cross-site Scripting (XSS) - Generic,100.0
mr_anksec,1,1,23.0,False,False,Improper Access Control - Generic,100.0
alanbugz,1,1,3.0,False,False,Uncontrolled Resource Consumption,100.0
mr_baka,1,1,12.0,True,False,,100.0
mr_incompetent,1,1,9.0,False,False,Uncontrolled Resource Consumption,100.0
al7311,1,0,4.0,False,False,Business Logic Errors,0.0
mr_unknown,1,0,1.0,False,False,Violation of Secure Design Principles,0.0
mr_x_strange,1,1,48.0,True,False,Code Injection,100.0
mrdruid,1,1,8.0,False,False,Misconfiguration,100.0
mrempy,1,1,29.0,False,False,Information Disclosure,100.0
aksquare,1,1,18.0,False,False,Information Disclosure,100.0
mrr0b0t2324,1,1,79.0,False,False,Improper Access Control - Generic,100.0
mrrajputhacker2,1,1,14.0,False,False,Information Disclosure,100.0
mrrm,1,1,11.0,False,False,Violation of Secure Design Principles,100.0
mrrobot2050,1,1,51.0,True,True,Deserialization of Untrusted Data,100.0
mrtn,1,1,5.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
akshyy,1,1,2.0,True,False,Improper Authentication - Generic,100.0
mrunal,1,0,3.0,False,False,Cross-site Scripting (XSS) - Generic,0.0
lreeko,1,0,11.0,False,False,,0.0
lozsec,1,0,14.0,False,False,SQL Injection,0.0
loxiran,1,1,136.0,False,False,Improper Access Control - Generic,100.0
jessescitech,1,1,4.0,False,False,Information Disclosure,100.0
jcoyne,1,1,9.0,False,False,,100.0
jdgrimes,1,1,5.0,False,False,Improper Access Control - Generic,100.0
jelle293,1,1,5.0,False,False,Man-in-the-Middle,100.0
jelmer,1,1,36.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
jenny,1,0,3.0,False,False,Uncontrolled Resource Consumption,0.0
